property_id,address,neighbourhood,ward,assessed_value,garage,latitude,longitude,lot_size_sf,total_living_area_sf,year_built,land_value,improvement_value,bedrooms,bathrooms,basement,property_type,property_use,building_age,price_per_sqft,land_to_building_ratio,annual_tax
10007118,"6422 163 AVENUE NW Edmonton, AB",MATT BERRY,Dene Ward,515000,Y,53.62438792,-113.4407094,461.813,162.4,2003,180250,334750,4,2.5,Unfinished,Single Family Home,Rental Property,22,3171.182266,2.843676108,6180
10007119,"6418 163 AVENUE NW Edmonton, AB",MATT BERRY,Dene Ward,506500,Y,53.62446116,-113.4405489,480.406,168.6,2003,177275,329225,4,2.5,Partially Finished,Row Housing,Owner Occupied,22,3004.151839,2.849383155,6078
10007120,"6414 163 AVENUE NW Edmonton, AB",MATT BERRY,Dene Ward,506500,Y,53.62454417,-113.4403911,470.412,165.2,2003,177275,329225,4,2.5,None,Single Family Home,Residential,22,3065.98063,2.847530266,6078
10007121,"16304 64 STREET NW Edmonton, AB",MATT BERRY,Dene Ward,493000,Y,53.62460864,-113.4400696,562.127,140.6,2003,172550,320450,4,2.5,Unfinished,Row Housing,Owner Occupied,22,3506.401138,3.998058321,5916
10007122,"16308 64 STREET NW Edmonton, AB",MATT BERRY,Dene Ward,479500,Y,53.62473586,-113.4401474,486.389,136.3,2005,167825,311675,4,2.5,Partially Finished,Condominium,Residential,20,3517.975055,3.568517975,5754
10007123,"16312 64 STREET NW Edmonton, AB",MATT BERRY,Dene Ward,502500,Y,53.62484543,-113.4402192,474.398,160,2003,175875,326625,4,2.5,Unfinished,Row Housing,Residential,22,3140.625,2.9649875,6030
10007124,"16316 64 STREET NW Edmonton, AB",MATT BERRY,Dene Ward,466500,Y,53.6249609,-113.4402814,456.875,145.5,2003,163275,303225,4,2.5,Unfinished,Single Family Home,Residential,22,3206.185567,3.140034364,5598
10007125,"16320 64 STREET NW Edmonton, AB",MATT BERRY,Dene Ward,453000,Y,53.62508137,-113.4403332,439.977,131.1,2003,158550,294450,4,2.5,Unfinished,Single Family Home,Residential,22,3455.377574,3.35604119,5436
10007126,"16324 64 STREET NW Edmonton, AB",MATT BERRY,Dene Ward,501000,Y,53.62518001,-113.4403944,484.638,153.1,2004,175350,325650,4,2.5,Partially Finished,Townhouse,Owner Occupied,21,3272.370999,3.165499673,6012
10007127,"6311 162B AVENUE NW Edmonton, AB",MATT BERRY,Dene Ward,540000,Y,53.62415638,-113.4384811,619.803,174.7,2007,189000,351000,4,2.5,Finished,Duplex,Residential,18,3091.013165,3.547813394,6480
10007128,"16207 64 STREET NW Edmonton, AB",MATT BERRY,Dene Ward,497000,Y,53.62351307,-113.4376514,402.727,141.9,2005,173950,323050,4,2.5,None,Condominium,Residential,20,3502.466526,2.838104299,5964
10007129,"16203 64 STREET NW Edmonton, AB",MATT BERRY,Dene Ward,473500,Y,53.62342683,-113.4375669,436.979,168.6,2005,165725,307775,4,2.5,None,Single Family Home,Residential,20,2808.422301,2.591809015,5682
10007130,"6303 162B AVENUE NW Edmonton, AB",MATT BERRY,Dene Ward,549500,Y,53.62428277,-113.4380502,560.12,197.8,2004,192325,357175,4,2.5,Partially Finished,Single Family Home,Residential,21,2778.058645,2.831749242,6594
10007131,"6307 162B AVENUE NW Edmonton, AB",MATT BERRY,Dene Ward,522500,Y,53.62422037,-113.4382663,543.665,172.3,2003,182875,339625,4,2.5,Unfinished,Condominium,Residential,22,3032.501451,3.155339524,6270
10007132,"16227 64 STREET NW Edmonton, AB",MATT BERRY,Dene Ward,500000,Y,53.6240246,-113.4381306,524.05,149.9,2003,175000,325000,4,2.5,Unfinished,Single Family Home,Residential,22,3335.557038,3.495997332,6000
10007133,"16223 64 STREET NW Edmonton, AB",MATT BERRY,Dene Ward,512500,Y,53.62392115,-113.4380384,483.951,210.2,2003,179375,333125,4,2.5,Finished,Single Family Home,Residential,22,2438.154139,2.302335871,6150
10007134,"16219 64 STREET NW Edmonton, AB",MATT BERRY,Dene Ward,471500,Y,53.62381683,-113.4379481,451.573,148.3,2004,165025,306475,4,2.5,Finished,Duplex,Rental Property,21,3179.36615,3.044996628,5658
10007135,"16215 64 STREET NW Edmonton, AB",MATT BERRY,Dene Ward,503500,Y,53.62371188,-113.4378462,429.705,144.5,2003,176225,327275,4,2.5,Finished,Single Family Home,Investment Property,22,3484.429066,2.973737024,6042
10007136,"16211 64 STREET NW Edmonton, AB",MATT BERRY,Dene Ward,484000,Y,53.62361102,-113.4377466,427.502,144.5,2003,169400,314600,4,2.5,Finished,Single Family Home,Residential,22,3349.480969,2.958491349,5808
10007148,"1834 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,538000,Y,53.42020231,-113.5307893,463.421,189.6,2005,188300,349700,4,2.5,Partially Finished,Single Family Home,Residential,20,2837.552743,2.444203586,6456
10007149,"1836 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,546000,Y,53.42020222,-113.5309843,425.423,200.6,2004,191100,354900,4,2.5,Finished,Single Family Home,Owner Occupied,21,2721.834497,2.120752742,6552
10007150,"1838 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,512500,Y,53.42020216,-113.5311673,425.423,173.5,2005,179375,333125,4,2.5,None,Single Family Home,Residential,20,2953.89049,2.452005764,6150
10007151,"1840 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,570000,Y,53.4202021,-113.5313502,425.422,207.2,2004,199500,370500,4,2.5,Unfinished,Duplex,Residential,21,2750.965251,2.053194981,6840
10007152,"1842 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,520500,Y,53.42020204,-113.5315331,424.306,174.6,2004,182175,338325,4,2.5,Partially Finished,Single Family Home,Residential,21,2981.099656,2.430160367,6246
10007153,"1844 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,545500,Y,53.4202051,-113.5317813,498.392,180.8,2003,190925,354575,4,2.5,None,Duplex,Owner Occupied,22,3017.146018,2.75659292,6546
10007154,"1846 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,601500,Y,53.42020224,-113.5320707,688.408,196.67,2003,210525,390975,5,3,Partially Finished,Row Housing,Residential,22,3058.422739,3.500320334,7218
10007155,"1850 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,616000,Y,53.42012464,-113.5322067,642.087,205.4,2003,215600,400400,5,3,Finished,Condominium,Residential,22,2999.02629,3.126032132,7392
10007156,"1852 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,550000,Y,53.419948,-113.5322052,449.78,167.7,2003,192500,357500,4,2.5,Partially Finished,Townhouse,Rental Property,22,3279.66607,2.682051282,6600
10007157,"1854 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,588000,Y,53.41981388,-113.5321998,412.988,204.1,2004,205800,382200,4,2.5,Finished,Single Family Home,Residential,21,2880.940715,2.023459089,7056
10007158,"1856 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,538000,Y,53.41970849,-113.5321998,382.707,177.96,2003,188300,349700,4,2.5,Unfinished,Duplex,Owner Occupied,22,3023.15127,2.150522589,6456
10007159,"1858 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,571000,Y,53.41961022,-113.5321998,382.708,204.7,2004,199850,371150,4,2.5,Partially Finished,Row Housing,Investment Property,21,2789.447973,1.869604299,6852
10007160,"1860 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,577000,Y,53.41951194,-113.5321998,382.707,200.1,2003,201950,375050,4,2.5,Finished,Single Family Home,Residential,22,2883.558221,1.912578711,6924
10007161,"1862 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,584500,Y,53.41940995,-113.5321998,391.976,206.2,2003,204575,379925,4,2.5,Finished,Duplex,Residential,22,2834.626576,1.900950533,7014
10007162,"1864 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,553500,Y,53.41929981,-113.5321998,405.79,181.6,2003,193725,359775,4,2.5,Finished,Single Family Home,Investment Property,22,3047.907489,2.234526432,6642
10007163,"1866 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,528500,Y,53.41917302,-113.5322105,435.102,174.9,2003,184975,343525,4,2.5,Partially Finished,Single Family Home,Owner Occupied,22,3021.726701,2.487718696,6342
10007164,"1868 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,639000,Y,53.41902524,-113.5321941,583.992,216.3,2003,223650,415350,5,3,Walkout,Condominium,Residential,22,2954.230236,2.699916782,7668
10007165,"1872 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,587000,Y,53.41894564,-113.5320479,637.229,200.4,2004,205450,381550,4,2.5,Partially Finished,Single Family Home,Residential,21,2929.141717,3.179785429,7044
10007166,"1874 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,614000,Y,53.41895241,-113.5317813,466.795,231.6,2005,214900,399100,5,3,Partially Finished,Condominium,Residential,20,2651.122625,2.015522453,7368
10007167,"1876 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,524500,Y,53.41895328,-113.5315594,450.452,162.7,2005,183575,340925,4,2.5,Unfinished,Condominium,Residential,20,3223.724647,2.768604794,6294
10007168,"1878 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,572500,Y,53.41895337,-113.5313566,382.499,207.2,2005,200375,372125,4,2.5,Partially Finished,Single Family Home,Residential,20,2763.030888,1.846037645,6870
10007169,"1880 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,521500,Y,53.41895344,-113.531192,382.5,167.7,2005,182525,338975,4,2.5,None,Single Family Home,Owner Occupied,20,3109.719738,2.280858676,6258
10007170,"1882 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,488000,Y,53.41895351,-113.5310274,382.501,160.2,2005,170800,317200,4,2.5,Finished,Condominium,Residential,20,3046.19226,2.387646692,5856
10007171,"1884 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,525000,Y,53.41895357,-113.5308628,382.502,168.8,2005,183750,341250,4,2.5,Finished,Single Family Home,Residential,20,3110.189573,2.266007109,6300
10007172,"1886 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,532000,Y,53.41895363,-113.5306982,382.503,193.3,2005,186200,345800,4,2.5,Finished,Single Family Home,Residential,20,2752.198655,1.978804966,6384
10007173,"1888 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,573000,Y,53.41895371,-113.5305337,382.504,206.9,2005,200550,372450,4,2.5,Finished,Townhouse,Residential,20,2769.453842,1.848738521,6876
10007174,"1890 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,515500,Y,53.4189538,-113.5303691,382.505,178.5,2004,180425,335075,4,2.5,Partially Finished,Condominium,Owner Occupied,21,2887.955182,2.142885154,6186
10007175,"1892 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,585500,Y,53.41895391,-113.5301999,403.837,206.2,2005,204925,380575,4,2.5,Partially Finished,Condominium,Residential,20,2839.476237,1.958472357,7026
10007176,"1894 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,475500,Y,53.41895396,-113.5300306,382.511,135.1,2005,166425,309075,4,2.5,Finished,Condominium,Residential,20,3519.6151,2.831317543,5706
10007177,"1896 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,598000,Y,53.41895402,-113.5298615,403.84,208.7,2005,209300,388700,4,2.5,Finished,Condominium,Residential,20,2865.356972,1.935026354,7176
10007178,"1898 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,553500,Y,53.41895413,-113.5296923,382.512,204.9,2004,193725,359775,4,2.5,Unfinished,Single Family Home,Rental Property,21,2701.317716,1.86682284,6642
10007179,"1902 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,579500,Y,53.41895418,-113.5295231,394.723,210.3,2005,202825,376675,4,2.5,None,Row Housing,Residential,20,2755.587256,1.876951973,6954
10007180,"1837 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,517000,Y,53.41973525,-113.5308789,382.743,182.2,2005,180950,336050,4,2.5,Partially Finished,Single Family Home,Owner Occupied,20,2837.541164,2.100675082,6204
10007181,"1839 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,524000,Y,53.41973517,-113.5310435,382.739,174.2,2005,183400,340600,4,2.5,Partially Finished,Single Family Home,Residential,20,3008.036739,2.197123995,6288
10007182,"1841 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,487500,Y,53.41973508,-113.5312127,404.075,156.3,2004,170625,316875,4,2.5,None,Condominium,Owner Occupied,21,3119.001919,2.585252719,5850
10007183,"1843 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,565000,Y,53.41973499,-113.5313865,404.069,203.1,2003,197750,367250,4,2.5,Finished,Single Family Home,Rental Property,22,2781.880847,1.989507632,6780
10007184,"1845 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,571000,Y,53.41973488,-113.5315771,464.75,217.7,2004,199850,371150,4,2.5,Partially Finished,Condominium,Residential,21,2622.875517,2.134818558,6852
10007185,"1875 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,571500,Y,53.41942044,-113.5315769,464.885,141.7,2004,200025,371475,4,2.5,None,Single Family Home,Residential,21,4033.168666,3.280769231,6858
10007186,"1877 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,569500,Y,53.41942052,-113.5313862,404.116,204.4,2004,199325,370175,4,2.5,Partially Finished,Single Family Home,Owner Occupied,21,2786.203523,1.977084149,6834
10007187,"1879 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,533000,Y,53.4194206,-113.5312124,404.112,195.3,2005,186550,346450,4,2.5,Partially Finished,Single Family Home,Residential,20,2729.134665,2.069185868,6396
10007188,"1881 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,508500,Y,53.41942069,-113.5310432,382.764,176.2,2005,177975,330525,4,2.5,Finished,Duplex,Residential,20,2885.925085,2.172326901,6102
10007189,"1883 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,543000,Y,53.41942077,-113.5308786,382.76,206.2,2005,190050,352950,4,2.5,Unfinished,Row Housing,Residential,20,2633.365664,1.856256062,6516
10007190,"1885 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,517000,Y,53.41942085,-113.530714,382.755,171.2,2003,180950,336050,4,2.5,Unfinished,Single Family Home,Residential,22,3019.859813,2.235718458,6204
10007191,"1887 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,563500,Y,53.41942092,-113.5305494,382.75,205.7,2005,197225,366275,4,2.5,None,Condominium,Residential,20,2739.426349,1.860719494,6762
10007192,"1889 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,540500,Y,53.41942099,-113.5303848,382.746,207.2,2004,189175,351325,4,2.5,Finished,Single Family Home,Residential,21,2608.590734,1.84722973,6486
10007193,"1891 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,522500,Y,53.41942103,-113.5302202,382.741,173.5,2005,182875,339625,4,2.5,Partially Finished,Duplex,Residential,20,3011.527378,2.206,6270
10007194,"1893 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,539500,Y,53.41942108,-113.5300511,404.078,193,2004,188825,350675,4,2.5,Finished,Condominium,Residential,21,2795.336788,2.093668394,6474
10007195,"1895 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,548500,Y,53.41942116,-113.5298819,382.732,204.4,2003,191975,356525,4,2.5,Partially Finished,Townhouse,Residential,22,2683.463796,1.872465753,6582
10007196,"1897 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,530000,Y,53.41942125,-113.5297174,382.727,180.2,2005,185500,344500,4,2.5,Unfinished,Single Family Home,Rental Property,20,2941.176471,2.123901221,6360
10007197,"1899 ROBERTSON CRESCENT SW Edmonton, AB",RUTHERFORD,Ipiihkoohkanipiaohtsi Ward,615500,Y,53.41942134,-113.5295321,461.254,244.4,2004,215425,400075,5,3,Finished,Single Family Home,Residential,21,2518.412439,1.887291326,7386
10007205,"1904 HOLMAN PLACE NW Edmonton, AB",HODGSON,pihêsiwin Ward,599000,Y,53.45849121,-113.5636845,483.8,213.3,2004,209650,389350,4,2.5,Finished,Single Family Home,Owner Occupied,21,2808.251289,2.268166901,7188
10007206,"1906 HOLMAN PLACE NW Edmonton, AB",HODGSON,pihêsiwin Ward,541500,Y,53.45848637,-113.5638674,445.348,174.9,2003,189525,351975,4,2.5,Partially Finished,Condominium,Owner Occupied,22,3096.054889,2.546300743,6498
10007207,"1908 HOLMAN PLACE NW Edmonton, AB",HODGSON,pihêsiwin Ward,604500,Y,53.45847968,-113.5640417,445.416,197.5,2003,211575,392925,5,3,Partially Finished,Row Housing,Owner Occupied,22,3060.759494,2.255270886,7254
10007208,"1910 HOLMAN PLACE NW Edmonton, AB",HODGSON,pihêsiwin Ward,576500,Y,53.45847196,-113.5642114,422.499,128.3,2004,201775,374725,4,2.5,Unfinished,Condominium,Residential,21,4493.374903,3.293055339,6918
10007209,"1912 HOLMAN PLACE NW Edmonton, AB",HODGSON,pihêsiwin Ward,608000,Y,53.45846273,-113.5643855,468.8,200.4,2003,212800,395200,5,3,Walkout,Duplex,Residential,22,3033.932136,2.339321357,7296
10007210,"1914 HOLMAN PLACE NW Edmonton, AB",HODGSON,pihêsiwin Ward,548500,Y,53.45845608,-113.564564,438.661,183.2,2003,191975,356525,4,2.5,Partially Finished,Single Family Home,Rental Property,22,2993.995633,2.394437773,6582
10007211,"1916 HOLMAN PLACE NW Edmonton, AB",HODGSON,pihêsiwin Ward,523000,Y,53.45845759,-113.5647547,408.902,160,2004,183050,339950,4,2.5,Unfinished,Single Family Home,Residential,21,3268.75,2.5556375,6276
10007212,"1918 HOLMAN PLACE NW Edmonton, AB",HODGSON,pihêsiwin Ward,639500,Y,53.45845031,-113.5650212,524.927,235,2003,223825,415675,5,3,Renovated,Condominium,Residential,22,2721.276596,2.233731915,7674
10007213,"1917 HOLMAN PLACE NW Edmonton, AB",HODGSON,pihêsiwin Ward,578500,Y,53.45791735,-113.5650248,533.846,175.8,2004,202475,376025,4,2.5,Partially Finished,Condominium,Owner Occupied,21,3290.671217,3.036666667,6942
10007214,"1915 HOLMAN PLACE NW Edmonton, AB",HODGSON,pihêsiwin Ward,543000,Y,53.4579238,-113.564746,397.492,170.7,2003,190050,352950,4,2.5,Unfinished,Condominium,Rental Property,22,3181.019332,2.328599883,6516
10007215,"1913 HOLMAN PLACE NW Edmonton, AB",HODGSON,pihêsiwin Ward,606000,Y,53.45795601,-113.5645482,442.71,203.7,2003,212100,393900,5,3,Partially Finished,Single Family Home,Residential,22,2974.963181,2.173343152,7272
10007216,"1911 HOLMAN PLACE NW Edmonton, AB",HODGSON,pihêsiwin Ward,596000,Y,53.45796415,-113.5643708,447.709,197.7,2003,208600,387400,4,2.5,Partially Finished,Single Family Home,Residential,22,3014.66869,2.264587759,7152
10007217,"1909 HOLMAN PLACE NW Edmonton, AB",HODGSON,pihêsiwin Ward,607000,Y,53.45797167,-113.564192,476.07,219.8,2003,212450,394550,5,3,Finished,Single Family Home,Owner Occupied,22,2761.601456,2.165923567,7284
10007218,"1907 HOLMAN PLACE NW Edmonton, AB",HODGSON,pihêsiwin Ward,540500,Y,53.45797843,-113.5640132,455.825,172.5,2003,189175,351325,4,2.5,Unfinished,Single Family Home,Residential,22,3133.333333,2.642463768,6486
10007219,"1905 HOLMAN PLACE NW Edmonton, AB",HODGSON,pihêsiwin Ward,591000,Y,53.45798452,-113.5638344,480.836,189,2003,206850,384150,4,2.5,None,Single Family Home,Residential,22,3126.984127,2.54410582,7092
10007220,"1903 HOLMAN PLACE NW Edmonton, AB",HODGSON,pihêsiwin Ward,591000,Y,53.45798906,-113.56364,505.393,197.7,2004,206850,384150,4,2.5,Unfinished,Duplex,Residential,21,2989.377845,2.556363177,7092
10007221,"1899 HOLMAN CRESCENT NW Edmonton, AB",HODGSON,pihêsiwin Ward,542000,Y,53.45765712,-113.563612,436.907,157.3,2004,189700,352300,4,2.5,Unfinished,Condominium,Residential,21,3445.645264,2.777539733,6504
10007222,"1897 HOLMAN CRESCENT NW Edmonton, AB",HODGSON,pihêsiwin Ward,531500,Y,53.45765116,-113.5637899,384.927,170.3,2004,186025,345475,4,2.5,Finished,Single Family Home,Owner Occupied,21,3120.963006,2.260287728,6378
10007223,"1895 HOLMAN CRESCENT NW Edmonton, AB",HODGSON,pihêsiwin Ward,543000,Y,53.45764555,-113.5639598,405.922,170.3,2004,190050,352950,4,2.5,Partially Finished,Townhouse,Owner Occupied,21,3188.490898,2.38357017,6516
10007224,"1893 HOLMAN CRESCENT NW Edmonton, AB",HODGSON,pihêsiwin Ward,595000,Y,53.4576398,-113.5641341,405.921,197.1,2004,208250,386750,4,2.5,Finished,Single Family Home,Residential,21,3018.772197,2.059467275,7140
